month,day,year,plot,period,treatment,species,weight,scientific_name,taxa,common_name,avg_weight_g,effort
1,11,1989,11,130,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
1,11,1989,2,130,control,DO,57,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
1,11,1989,8,130,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,4,1989,17,131,control,RM,9,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,4,1989,17,131,control,RM,NA,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,4,1989,12,131,control,DO,53,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
2,4,1989,12,131,control,PE,24,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
2,4,1989,12,131,control,OL,27,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
2,4,1989,12,131,control,NA,104,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
2,4,1989,12,131,control,DO,53,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
2,4,1989,17,131,control,PE,21,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
2,4,1989,12,131,control,DO,50,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
2,4,1989,12,131,control,PE,17,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
2,4,1989,12,131,control,PE,25,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
2,4,1989,22,131,control,DS,120,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
2,4,1989,12,131,control,OL,35,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
2,4,1989,12,131,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,4,1989,17,131,control,PE,18,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
2,4,1989,12,131,control,DO,51,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
2,4,1989,22,131,control,DS,134,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
2,4,1989,17,131,control,DO,54,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
2,4,1989,22,131,control,OT,21,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
2,4,1989,12,131,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,4,1989,17,131,control,PE,19,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
2,4,1989,12,131,control,RF,13,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,13.4125,49
2,4,1989,22,131,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,4,1989,17,131,control,SH,61,Sigmodon hispidus,Rodent,Hispid cotton rat,88.46170213,49
2,5,1989,4,131,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,11,131,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,14,131,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,8,131,control,OT,23,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
2,5,1989,8,131,control,DO,46,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
2,5,1989,11,131,control,PE,21,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
2,5,1989,8,131,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,14,131,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,2,131,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,8,131,control,DS,160,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
2,5,1989,2,131,control,RM,9,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,8,131,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,4,131,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,11,131,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,8,131,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,14,131,control,RM,9,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,11,131,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,8,131,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,4,131,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,4,131,control,RM,13,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,4,131,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,11,131,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,8,131,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,4,131,control,OL,31,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
2,5,1989,11,131,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,2,131,control,RM,12,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,11,131,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,11,131,control,SH,78,Sigmodon hispidus,Rodent,Hispid cotton rat,88.46170213,49
2,5,1989,14,131,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,11,131,control,OL,29,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
2,5,1989,4,131,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,2,131,control,DO,56,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
2,5,1989,4,131,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,2,131,control,DO,54,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
2,5,1989,4,131,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,2,131,control,OT,24,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
2,5,1989,8,131,control,OL,27,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
2,5,1989,11,131,control,PE,18,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
2,5,1989,11,131,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,8,131,control,RM,5,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,4,131,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,2,131,control,OL,41,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
2,5,1989,11,131,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
2,5,1989,8,131,control,OL,30,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
2,5,1989,11,131,control,DM,37,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,11,131,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
2,5,1989,8,131,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,14,132,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,12,1989,12,132,control,NA,123,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
3,12,1989,12,132,control,NA,249,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
3,12,1989,12,132,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,12,1989,12,132,control,OL,31,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
3,12,1989,12,132,control,RM,12,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,12,1989,22,132,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,12,1989,22,132,control,DS,101,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
3,12,1989,12,132,control,OL,40,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
3,12,1989,12,132,control,SH,81,Sigmodon hispidus,Rodent,Hispid cotton rat,88.46170213,49
3,12,1989,22,132,control,DS,135,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
3,12,1989,22,132,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,12,1989,22,132,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,12,1989,22,132,control,DS,NA,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
3,12,1989,12,132,control,PE,26,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
3,12,1989,22,132,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,13,1989,11,132,control,SH,90,Sigmodon hispidus,Rodent,Hispid cotton rat,88.46170213,49
3,13,1989,2,132,control,OL,34,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
3,13,1989,2,132,control,DO,70,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
3,13,1989,17,132,control,PE,24,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
3,13,1989,11,132,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,13,1989,2,132,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,13,1989,2,132,control,PE,25,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
3,13,1989,11,132,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,13,1989,2,132,control,DO,58,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
3,13,1989,17,132,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,13,1989,2,132,control,RM,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,13,1989,17,132,control,NA,183,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
3,13,1989,2,132,control,DO,55,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
3,13,1989,11,132,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,13,1989,17,132,control,DO,60,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
3,13,1989,11,132,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,13,1989,2,132,control,PE,25,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
3,13,1989,17,132,control,SH,75,Sigmodon hispidus,Rodent,Hispid cotton rat,88.46170213,49
3,13,1989,2,132,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,13,1989,2,132,control,OL,42,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
3,13,1989,2,132,control,NA,242,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
3,13,1989,17,132,control,RM,12,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,13,1989,17,132,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,13,1989,2,132,control,RM,12,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,13,1989,11,132,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,14,132,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,8,132,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,4,132,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,4,132,control,OL,34,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
3,14,1989,4,132,control,DS,133,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
3,14,1989,14,132,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,8,132,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,8,132,control,DS,93,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
3,14,1989,14,132,control,PE,24,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
3,14,1989,8,132,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,4,132,control,RM,12,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
3,14,1989,4,132,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,14,132,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,8,132,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,14,132,control,PM,19,Peromyscus maniculatus,Rodent,Deer Mouse,21.7079252,49
3,14,1989,8,132,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
3,14,1989,14,132,control,PM,22,Peromyscus maniculatus,Rodent,Deer Mouse,21.7079252,49
4,1,1989,8,133,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,12,133,control,NA,137,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
4,1,1989,12,133,control,SH,82,Sigmodon hispidus,Rodent,Hispid cotton rat,88.46170213,49
4,1,1989,8,133,control,DS,107,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
4,1,1989,2,133,control,PE,21,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
4,1,1989,11,133,control,PE,22,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
4,1,1989,8,133,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,4,133,control,DM,29,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,4,133,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,12,133,control,DO,53,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
4,1,1989,8,133,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,4,133,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,4,133,control,DS,146,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
4,1,1989,12,133,control,RM,9,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
4,1,1989,8,133,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,2,133,control,DO,54,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
4,1,1989,11,133,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
4,1,1989,4,133,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,11,133,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,12,133,control,OL,38,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
4,1,1989,4,133,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
4,1,1989,12,133,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,12,133,control,OL,33,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
4,1,1989,11,133,control,RM,14,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
4,1,1989,2,133,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
4,1,1989,4,133,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,2,133,control,OL,36,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
4,1,1989,12,133,control,RF,12,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,13.4125,49
4,1,1989,4,133,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,1,1989,12,133,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
4,1,1989,11,133,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,1,1989,8,133,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,2,1989,17,133,control,NA,103,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
4,2,1989,17,133,control,SH,102,Sigmodon hispidus,Rodent,Hispid cotton rat,88.46170213,49
4,2,1989,14,133,control,DM,NA,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,2,1989,22,133,control,RM,9,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
4,2,1989,17,133,control,NA,106,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
4,2,1989,17,133,control,RM,12,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
4,2,1989,22,133,control,DS,137,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
4,2,1989,17,133,control,DO,49,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
4,2,1989,17,133,control,DO,NA,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
4,2,1989,22,133,control,DM,51,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,2,1989,17,133,control,OT,27,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
4,2,1989,22,133,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,2,1989,14,133,control,PE,20,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
4,2,1989,14,133,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,2,1989,22,133,control,DS,115,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
4,2,1989,22,133,control,DM,53,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,9,1989,22,134,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,9,1989,22,134,control,DS,134,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
5,9,1989,22,134,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,9,1989,22,134,control,DS,108,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
5,9,1989,22,134,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,10,1989,17,134,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
5,10,1989,12,134,control,OL,38,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
5,10,1989,12,134,control,NA,NA,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
5,10,1989,2,134,control,DO,42,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,10,1989,17,134,control,DM,34,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,10,1989,11,134,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,10,1989,17,134,control,NA,78,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
5,10,1989,2,134,control,DO,56,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,10,1989,12,134,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,10,1989,17,134,control,RM,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
5,10,1989,12,134,control,SH,89,Sigmodon hispidus,Rodent,Hispid cotton rat,88.46170213,49
5,10,1989,17,134,control,DO,56,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,10,1989,17,134,control,PE,20,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
5,10,1989,12,134,control,RM,11,Reithrodontomys megalotis,Rodent,Western harvest mouse,10.72923441,49
5,10,1989,17,134,control,NA,88,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
5,10,1989,17,134,control,OT,34,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
5,10,1989,17,134,control,SH,26,Sigmodon hispidus,Rodent,Hispid cotton rat,88.46170213,49
5,10,1989,17,134,control,DO,47,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,10,1989,12,134,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,10,1989,12,134,control,DO,56,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,10,1989,17,134,control,NA,85,Neotoma albigula,Rodent,White-throated woodrat,162.5347738,49
5,11,1989,14,134,control,OL,39,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,31.12671977,49
5,11,1989,4,134,control,DM,41,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,11,1989,14,134,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,11,1989,8,134,control,DM,24,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,11,1989,8,134,control,DS,108,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,119.9275604,49
5,11,1989,8,134,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,11,1989,8,134,control,DM,55,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,11,1989,4,134,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,11,1989,8,134,control,DM,26,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,11,1989,14,134,control,DM,29,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
