year,month,period,treatment,species,abundance,ntraps,nplots,scientific_name,taxa,common_name,effort,abund_per_trapnight
1993,1,179,control,OL,1,392,8,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1993,1,179,control,OT,0,392,8,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
1993,1,179,control,PB,0,392,8,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1993,1,179,control,PE,1,392,8,Peromyscus eremicus,Rodent,Cactus mouse,49,0.02040816326530612
1993,1,179,control,PF,0,392,8,Perognathus flavus,Rodent,Silky pocket mouse,49,0
1993,1,179,control,PH,0,392,8,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1993,1,179,control,PI,0,392,8,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1993,1,179,control,PL,0,392,8,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1993,1,179,control,PM,0,392,8,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1993,1,179,control,PP,0,392,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
1993,1,179,control,RF,0,392,8,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1993,1,179,control,RM,3,392,8,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.061224489795918366
1993,1,179,control,RO,0,392,8,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1993,1,179,control,SF,0,392,8,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1993,1,179,control,SH,0,392,8,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1993,1,179,control,SO,0,392,8,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1993,2,180,control,BA,0,392,8,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1993,2,180,control,DM,13,392,8,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.2653061224489796
1993,2,180,control,DO,1,392,8,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
1993,2,180,control,DS,1,392,8,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.02040816326530612
1993,2,180,control,NA,0,392,8,Neotoma albigula,Rodent,White-throated woodrat,49,0
1993,2,180,control,OL,1,392,8,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1993,2,180,control,OT,0,392,8,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
1993,2,180,control,PB,0,392,8,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1993,2,180,control,PE,0,392,8,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1993,2,180,control,PF,3,392,8,Perognathus flavus,Rodent,Silky pocket mouse,49,0.061224489795918366
1993,2,180,control,PH,0,392,8,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1993,2,180,control,PI,0,392,8,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1993,2,180,control,PL,0,392,8,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1993,2,180,control,PM,0,392,8,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1993,2,180,control,PP,1,392,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.02040816326530612
1993,2,180,control,RF,0,392,8,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1993,2,180,control,RM,3,392,8,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.061224489795918366
1993,2,180,control,RO,0,392,8,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1993,2,180,control,SF,0,392,8,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1993,2,180,control,SH,0,392,8,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1993,2,180,control,SO,0,392,8,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1993,3,181,control,BA,0,392,8,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1993,3,181,control,DM,33,392,8,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.673469387755102
1993,3,181,control,DO,1,392,8,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
1993,3,181,control,DS,2,392,8,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.04081632653061224
1993,3,181,control,NA,0,392,8,Neotoma albigula,Rodent,White-throated woodrat,49,0
1993,3,181,control,OL,1,392,8,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1993,3,181,control,OT,2,392,8,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.04081632653061224
1993,3,181,control,PB,0,392,8,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1993,3,181,control,PE,1,392,8,Peromyscus eremicus,Rodent,Cactus mouse,49,0.02040816326530612
1993,3,181,control,PF,3,392,8,Perognathus flavus,Rodent,Silky pocket mouse,49,0.061224489795918366
1993,3,181,control,PH,0,392,8,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1993,3,181,control,PI,0,392,8,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1993,3,181,control,PL,0,392,8,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1993,3,181,control,PM,0,392,8,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1993,3,181,control,PP,3,392,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.061224489795918366
1993,3,181,control,RF,0,392,8,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1993,3,181,control,RM,1,392,8,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.02040816326530612
1993,3,181,control,RO,0,392,8,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1993,3,181,control,SF,0,392,8,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1993,3,181,control,SH,0,392,8,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1993,3,181,control,SO,0,392,8,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1993,4,182,control,BA,0,392,8,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1993,4,182,control,DM,12,392,8,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.24489795918367346
1993,4,182,control,DO,1,392,8,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
1993,4,182,control,DS,2,392,8,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.04081632653061224
1993,4,182,control,NA,0,392,8,Neotoma albigula,Rodent,White-throated woodrat,49,0
1993,4,182,control,OL,0,392,8,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
1993,4,182,control,OT,0,392,8,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
1993,4,182,control,PB,0,392,8,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1993,4,182,control,PE,0,392,8,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1993,4,182,control,PF,0,392,8,Perognathus flavus,Rodent,Silky pocket mouse,49,0
1993,4,182,control,PH,0,392,8,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1993,4,182,control,PI,0,392,8,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1993,4,182,control,PL,0,392,8,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1993,4,182,control,PM,0,392,8,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1993,4,182,control,PP,6,392,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.12244897959183673
1993,4,182,control,RF,0,392,8,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1993,4,182,control,RM,1,392,8,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.02040816326530612
1993,4,182,control,RO,0,392,8,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1993,4,182,control,SF,0,392,8,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1993,4,182,control,SH,0,392,8,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1993,4,182,control,SO,0,392,8,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1993,5,183,control,BA,0,392,8,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1993,5,183,control,DM,15,392,8,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.30612244897959184
1993,5,183,control,DO,3,392,8,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.061224489795918366
1993,5,183,control,DS,3,392,8,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.061224489795918366
1993,5,183,control,NA,0,392,8,Neotoma albigula,Rodent,White-throated woodrat,49,0
1993,5,183,control,OL,1,392,8,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1993,5,183,control,OT,3,392,8,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.061224489795918366
1993,5,183,control,PB,0,392,8,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1993,5,183,control,PE,1,392,8,Peromyscus eremicus,Rodent,Cactus mouse,49,0.02040816326530612
1993,5,183,control,PF,1,392,8,Perognathus flavus,Rodent,Silky pocket mouse,49,0.02040816326530612
1993,5,183,control,PH,0,392,8,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1993,5,183,control,PI,0,392,8,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1993,5,183,control,PL,0,392,8,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1993,5,183,control,PM,0,392,8,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1993,5,183,control,PP,2,392,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.04081632653061224
1993,5,183,control,RF,0,392,8,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1993,5,183,control,RM,0,392,8,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1993,5,183,control,RO,0,392,8,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1993,5,183,control,SF,0,392,8,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1993,5,183,control,SH,0,392,8,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1993,5,183,control,SO,0,392,8,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1993,6,184,control,BA,0,392,8,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1993,6,184,control,DM,15,392,8,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.30612244897959184
1993,6,184,control,DO,2,392,8,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.04081632653061224
1993,6,184,control,DS,3,392,8,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.061224489795918366
1993,6,184,control,NA,0,392,8,Neotoma albigula,Rodent,White-throated woodrat,49,0
1993,6,184,control,OL,1,392,8,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1993,6,184,control,OT,0,392,8,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
1993,6,184,control,PB,0,392,8,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1993,6,184,control,PE,0,392,8,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1993,6,184,control,PF,0,392,8,Perognathus flavus,Rodent,Silky pocket mouse,49,0
1993,6,184,control,PH,0,392,8,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1993,6,184,control,PI,0,392,8,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1993,6,184,control,PL,0,392,8,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1993,6,184,control,PM,0,392,8,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1993,6,184,control,PP,4,392,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.08163265306122448
1993,6,184,control,RF,0,392,8,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1993,6,184,control,RM,0,392,8,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1993,6,184,control,RO,0,392,8,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1993,6,184,control,SF,0,392,8,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1993,6,184,control,SH,0,392,8,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1993,6,184,control,SO,0,392,8,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1993,7,185,control,BA,0,392,8,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1993,7,185,control,DM,15,392,8,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.30612244897959184
1993,7,185,control,DO,1,392,8,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
1993,7,185,control,DS,1,392,8,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.02040816326530612
1993,7,185,control,NA,1,392,8,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
1993,7,185,control,OL,1,392,8,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1993,7,185,control,OT,0,392,8,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
1993,7,185,control,PB,0,392,8,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1993,7,185,control,PE,0,392,8,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1993,7,185,control,PF,3,392,8,Perognathus flavus,Rodent,Silky pocket mouse,49,0.061224489795918366
1993,7,185,control,PH,0,392,8,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1993,7,185,control,PI,0,392,8,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1993,7,185,control,PL,0,392,8,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1993,7,185,control,PM,0,392,8,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1993,7,185,control,PP,2,392,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.04081632653061224
1993,7,185,control,RF,0,392,8,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1993,7,185,control,RM,1,392,8,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.02040816326530612
1993,7,185,control,RO,0,392,8,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1993,7,185,control,SF,0,392,8,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1993,7,185,control,SH,0,392,8,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1993,7,185,control,SO,0,392,8,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1993,8,186,control,BA,0,392,8,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1993,8,186,control,DM,16,392,8,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.32653061224489793
1993,8,186,control,DO,1,392,8,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
1993,8,186,control,DS,0,392,8,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
1993,8,186,control,NA,0,392,8,Neotoma albigula,Rodent,White-throated woodrat,49,0
1993,8,186,control,OL,0,392,8,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
1993,8,186,control,OT,1,392,8,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.02040816326530612
1993,8,186,control,PB,0,392,8,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1993,8,186,control,PE,0,392,8,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1993,8,186,control,PF,4,392,8,Perognathus flavus,Rodent,Silky pocket mouse,49,0.08163265306122448
1993,8,186,control,PH,0,392,8,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1993,8,186,control,PI,0,392,8,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1993,8,186,control,PL,0,392,8,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1993,8,186,control,PM,0,392,8,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1993,8,186,control,PP,2,392,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.04081632653061224
1993,8,186,control,RF,0,392,8,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1993,8,186,control,RM,0,392,8,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1993,8,186,control,RO,0,392,8,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1993,8,186,control,SF,0,392,8,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1993,8,186,control,SH,0,392,8,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1993,8,186,control,SO,1,392,8,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0.02040816326530612
1993,9,187,control,BA,0,392,8,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1993,9,187,control,DM,10,392,8,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.20408163265306123
1993,9,187,control,DO,2,392,8,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.04081632653061224
1993,9,187,control,DS,1,392,8,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.02040816326530612
1993,9,187,control,NA,2,392,8,Neotoma albigula,Rodent,White-throated woodrat,49,0.04081632653061224
1993,9,187,control,OL,1,392,8,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1993,9,187,control,OT,0,392,8,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
1993,9,187,control,PB,0,392,8,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1993,9,187,control,PE,0,392,8,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1993,9,187,control,PF,2,392,8,Perognathus flavus,Rodent,Silky pocket mouse,49,0.04081632653061224
1993,9,187,control,PH,0,392,8,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1993,9,187,control,PI,0,392,8,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1993,9,187,control,PL,0,392,8,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1993,9,187,control,PM,0,392,8,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1993,9,187,control,PP,0,392,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
1993,9,187,control,RF,0,392,8,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1993,9,187,control,RM,0,392,8,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1993,9,187,control,RO,0,392,8,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1993,9,187,control,SF,0,392,8,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1993,9,187,control,SH,0,392,8,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1993,9,187,control,SO,0,392,8,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1993,10,188,control,BA,0,392,8,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1993,10,188,control,DM,18,392,8,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.3673469387755102
1993,10,188,control,DO,1,392,8,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.02040816326530612
1993,10,188,control,DS,1,392,8,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.02040816326530612
1993,10,188,control,NA,1,392,8,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
1993,10,188,control,OL,1,392,8,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1993,10,188,control,OT,0,392,8,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0
1993,10,188,control,PB,0,392,8,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1993,10,188,control,PE,0,392,8,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1993,10,188,control,PF,2,392,8,Perognathus flavus,Rodent,Silky pocket mouse,49,0.04081632653061224
1993,10,188,control,PH,0,392,8,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1993,10,188,control,PI,0,392,8,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1993,10,188,control,PL,0,392,8,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1993,10,188,control,PM,0,392,8,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1993,10,188,control,PP,0,392,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
1993,10,188,control,RF,0,392,8,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1993,10,188,control,RM,0,392,8,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1993,10,188,control,RO,0,392,8,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1993,10,188,control,SF,0,392,8,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1993,10,188,control,SH,0,392,8,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1993,10,188,control,SO,0,392,8,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
1993,11,189,control,BA,0,392,8,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1993,11,189,control,DM,18,392,8,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.3673469387755102
1993,11,189,control,DO,2,392,8,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.04081632653061224
1993,11,189,control,DS,1,392,8,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.02040816326530612
1993,11,189,control,NA,3,392,8,Neotoma albigula,Rodent,White-throated woodrat,49,0.061224489795918366
1993,11,189,control,OL,1,392,8,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
1993,11,189,control,OT,2,392,8,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.04081632653061224
1993,11,189,control,PB,0,392,8,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0
1993,11,189,control,PE,0,392,8,Peromyscus eremicus,Rodent,Cactus mouse,49,0
1993,11,189,control,PF,0,392,8,Perognathus flavus,Rodent,Silky pocket mouse,49,0
1993,11,189,control,PH,0,392,8,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
1993,11,189,control,PI,0,392,8,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
1993,11,189,control,PL,0,392,8,Peromyscus leucopus,Rodent,White-footed mouse,49,0
1993,11,189,control,PM,0,392,8,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
1993,11,189,control,PP,0,392,8,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
1993,11,189,control,RF,0,392,8,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
1993,11,189,control,RM,0,392,8,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
1993,11,189,control,RO,0,392,8,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
1993,11,189,control,SF,0,392,8,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
1993,11,189,control,SH,0,392,8,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
1993,11,189,control,SO,1,392,8,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0.02040816326530612
1993,12,190,control,BA,0,392,8,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
1993,12,190,control,DM,16,392,8,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.32653061224489793
1993,12,190,control,DO,3,392,8,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.061224489795918366
1993,12,190,control,DS,1,392,8,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.02040816326530612
